old	new	0.9476585205023103
smart	intelligent	0.8623254011955008
hard	difficult	0.8989447515174959
happy	cheerful	0.859073133682723
hard	easy	0.9121377125384401
fast	rapid	0.8994090590810164
happy	glad	0.8617147816419007
short	long	0.9583729784480809
stupid	dumb	0.7756155236347964
weird	strange	0.8536807637922564
wide	narrow	0.8666552142830717
bad	awful	0.8198997854599563
easy	difficult	0.9607367240206058
bad	terrible	0.9476190580014867
hard	simple	0.9167757460374667
smart	dumb	0.8238589478644677
insane	crazy	0.8650319517967241
happy	mad	0.871139966246526
large	huge	0.9776174785620133
hard	tough	0.9306343203415476
new	fresh	0.9004271880409479
sharp	dull	0.9129625731842859
quick	rapid	0.9025152534595863
dumb	foolish	0.7575960989851453
wonderful	terrific	0.7632805827896402
strange	odd	0.8319239003970302
happy	angry	0.9050686796061365
narrow	broad	0.95717891804593
simple	easy	0.7681574584943461
old	fresh	0.8530714343169646
apparent	obvious	0.9528904236636941
inexpensive	cheap	0.9193109363728071
nice	generous	0.8991285544336499
weird	normal	0.8353159522187247
weird	odd	0.7604553804674207
bad	immoral	0.8417774396143614
sad	funny	0.8972730500245283
wonderful	great	0.8871404723480099
guilty	ashamed	0.8093694081832773
beautiful	wonderful	0.9170874536703326
confident	sure	0.8516934490478587
dumb	dense	0.8057307871748813
large	big	0.8940771715017655
nice	cruel	0.8974046867998847
impatient	anxious	0.8120741922559964
big	broad	0.8912307687804993
strong	proud	0.8504866932268612
unnecessary	necessary	0.9146456104134788
restless	young	0.8759445330804866
dumb	intelligent	0.7912533608187889
bad	great	0.9340535601767417
difficult	simple	0.7698266146416464
necessary	important	0.841699196883704
bad	terrific	0.7333857617457218
mad	glad	0.7182993692694513
honest	guilty	0.7975262277284375
easy	tough	0.7770242936083589
easy	flexible	0.8098681584351441
certain	sure	0.7878533676140262
essential	necessary	0.9214445698203463
different	normal	0.9252828158682107
sly	clever	0.7003120981818238
crucial	important	0.9136214572923077
harsh	cruel	0.9036025808620277
childish	foolish	0.8018247693938193
scarce	rare	0.8977885964132029
friendly	generous	0.928901501233793
fragile	frigid	0.7851727275966893
long	narrow	0.9410460726532939
big	heavy	0.9439391294861889
rough	frigid	0.8160061027708398
bizarre	strange	0.9115274123964772
illegal	immoral	0.8735675991946709
bad	guilty	0.8259691366166114
modern	ancient	0.9791645344896261
new	ancient	0.9481041241735312
dull	funny	0.8647509143466501
happy	young	0.9250147469872672
easy	big	0.6996485819701075
great	awful	0.7942196458929093
tiny	huge	0.9667311158770358
polite	proper	0.8356221592031096
modest	ashamed	0.6783223567857809
exotic	rare	0.8442572673615928
dumb	clever	0.8345626461621093
delightful	wonderful	0.7624169978157511
noticeable	obvious	0.8825502547340608
afraid	anxious	0.8081439371966476
formal	proper	0.9619630217555665
dreary	dull	0.6541335799196638
delightful	cheerful	0.7109701034369221
unhappy	mad	0.7696635987812552
sad	terrible	0.8921208904271064
sick	crazy	0.8774273278626731
violent	angry	0.8890338043243476
laden	heavy	0.6417601515781068
dirty	cheap	0.8901540877528853
elastic	flexible	0.8456417172965374
hard	dense	0.8843895821344954
recent	new	0.8348696312339743
bold	proud	0.8041984079116311
sly	strange	0.6866542776488399
strange	sly	0.6866542776488399
dumb	rare	0.788885834557889
sly	tough	0.7251152820437865
terrific	mad	0.725597672032928
modest	flexible	0.8704877924319117
fresh	wide	0.8299943345454345
huge	dumb	0.7909821336293419
large	flexible	0.8540425338171049
dirty	narrow	0.9355259377551538
wife	husband	0.5801903872113131
book	text	0.9762441099364904
groom	bride	0.8996327536212169
night	day	0.9675519537627787
south	north	0.9956838927617194
plane	airport	0.8934234532716702
uncle	aunt	0.914454969373117
horse	mare	0.9329343935701025
bottom	top	0.9809389879711399
friend	buddy	0.77662864539196
student	pupil	0.9261229518089878
world	globe	0.9234552698524459
leg	arm	0.9879845915178139
plane	jet	0.9528634616853442
woman	man	0.9739599756495216
horse	colt	0.8757500732333513
actress	actor	0.941549798188381
teacher	instructor	0.9151515955607787
movie	film	0.9912152136372293
bird	hawk	0.9076965500529719
word	dictionary	0.9161701453722666
money	salary	0.896865602688526
dog	cat	0.9804235621350391
area	region	0.9903101592526145
navy	army	0.9787773670458888
book	literature	0.8998543417577152
clothes	closet	0.7463317551107691
sunset	sunrise	0.9255073894636423
child	adult	0.8977303266423836
cow	cattle	0.8237891688001137
book	story	0.985280312773941
winter	summer	0.9860689936682221
taxi	cab	0.9074218411659769
tree	maple	0.8604282359602431
bed	bedroom	0.946751285797172
roof	ceiling	0.9728716496533637
disease	infection	0.9641672309330401
arm	shoulder	0.9675912623117919
sheep	lamb	0.8854128088558949
lady	gentleman	0.8932725260825322
boat	anchor	0.9564356044941278
priest	monk	0.9614623079715507
toe	finger	0.9445654282270742
river	stream	0.9144416349842356
anger	fury	0.9280276607171385
date	calendar	0.9355910403117734
sea	ocean	0.9806131602851089
second	minute	0.8815267890432165
hand	thumb	0.9026620829989118
wood	log	0.8575879265546205
mud	dirt	0.9202697315043242
hallway	corridor	0.8916167497691495
way	manner	0.8782806667398533
mouse	cat	0.9610707887443495
cop	sheriff	0.8853472556084307
death	burial	0.9108211203444957
music	melody	0.9372477315057502
beer	alcohol	0.9414380485884569
mouth	lip	0.8670105050665863
storm	hurricane	0.9301963656198768
tax	income	0.8858005531485404
flower	violet	0.862271125726096
paper	cardboard	0.8417810918563066
floor	ceiling	0.9415146001794668
beach	seashore	0.8446098094527963
rod	curtain	0.9264169248728206
hound	fox	0.9008314548380824
street	alley	0.9326342816211449
boat	deck	0.9588007847849609
car	horn	0.9633793139271639
friend	guest	0.8356343858824008
employer	employee	0.8863281404913003
hand	wrist	0.8997845027745207
ball	cannon	0.9283325827777338
alcohol	brandy	0.8828366546238575
victory	triumph	0.9592434773792933
telephone	booth	0.9204018161289891
door	doorway	0.9416033628846031
motel	inn	0.9305115726674594
clothes	cloth	0.88105451734763
steak	meat	0.7135054773861215
nail	thumb	0.9148277945477626
band	orchestra	0.9424271119357294
book	bible	0.9669204568966071
business	industry	0.9481772107398205
winter	season	0.9311880543555175
decade	century	0.9497555343127244
alcohol	gin	0.847912867826723
hat	coat	0.8337958949659954
window	door	0.9513361899582015
arm	wrist	0.9589287814638292
house	apartment	0.900942198797532
glass	crystal	0.938597226380225
wine	brandy	0.9119634931355013
creator	maker	0.9348428666456411
dinner	breakfast	0.9046261858618058
arm	muscle	0.9272349008515166
bubble	suds	0.1990220914350749
bread	flour	0.9165442493702403
