old	new	0.9614529196700783
smart	intelligent	0.9994441550763629
hard	difficult	0.9959245915215392
happy	cheerful	0.9971901100243902
hard	easy	0.9975683677495197
fast	rapid	0.9983597610362991
happy	glad	0.9977592262477405
short	long	0.9892007119411022
stupid	dumb	0.9998485263319107
weird	strange	0.9987759782350474
wide	narrow	0.9954489102946448
bad	awful	0.9937757722508885
easy	difficult	0.9952973131481747
bad	terrible	0.9974103305747137
hard	simple	0.9958291979046415
smart	dumb	0.9990908017202442
insane	crazy	0.9999152030074769
happy	mad	0.9992924539753125
large	huge	0.9774663299206733
hard	tough	0.9939223150597398
new	fresh	0.9531636068001357
sharp	dull	0.9977374730452984
quick	rapid	0.9985818115026142
dumb	foolish	0.9999611880707567
wonderful	terrific	0.9986056349619666
strange	odd	0.9996243637143676
happy	angry	0.9992737605757891
narrow	broad	0.9991628986587261
simple	easy	0.9961555007432336
old	fresh	0.9894656237032806
apparent	obvious	0.9991735884548614
inexpensive	cheap	0.9997773747589651
nice	generous	0.999820220589234
weird	normal	0.9903768738525632
weird	odd	0.9985835408299417
bad	immoral	0.99496278092997
sad	funny	0.9998733969592891
wonderful	great	0.9773651849631797
guilty	ashamed	0.997554184306243
beautiful	wonderful	0.9986439508362152
confident	sure	0.9985304055129345
dumb	dense	0.9974531432984644
large	big	0.9787087466195407
nice	cruel	0.9997568489165538
impatient	anxious	0.9997543603171639
big	broad	0.9973125609130832
strong	proud	0.987002465453711
unnecessary	necessary	0.9921679219601494
restless	young	0.9834515832009577
dumb	intelligent	0.9979064480848528
bad	great	0.9856342088569504
difficult	simple	0.994695521312505
necessary	important	0.989078944646472
bad	terrific	0.9923105757222761
mad	glad	0.9990572390884107
honest	guilty	0.9988439948377569
easy	tough	0.9969204863711868
easy	flexible	0.9980880705664723
certain	sure	0.9904334345455218
essential	necessary	0.9968422118884652
different	normal	0.9757810842648273
sly	clever	0.9991630783279526
crucial	important	0.9829129590835416
harsh	cruel	0.9991747049297659
childish	foolish	0.9998636734695128
scarce	rare	0.996007585704979
friendly	generous	0.9992245431838709
fragile	frigid	0.9986068740581705
long	narrow	0.9812242464767581
big	heavy	0.9958082340103169
rough	frigid	0.9963778379678944
bizarre	strange	0.9989111060001137
illegal	immoral	0.9963595083594745
bad	guilty	0.9984719973016841
modern	ancient	0.9904553251911318
new	ancient	0.9583247532638728
dull	funny	0.9998474606745629
happy	young	0.992104923535558
easy	big	0.9974538947027173
great	awful	0.9706395366918097
tiny	huge	0.9983742472515015
polite	proper	0.9944725461765203
modest	ashamed	0.9985134098373171
exotic	rare	0.9961937193579888
dumb	clever	0.9997095464428363
delightful	wonderful	0.998571397436562
noticeable	obvious	0.9990550796022003
afraid	anxious	0.9994881593714442
formal	proper	0.9979320729144906
dreary	dull	0.9985281203502009
delightful	cheerful	0.9998303408069867
unhappy	mad	0.9997201660379136
sad	terrible	0.9996203187480689
sick	crazy	0.999393841711322
violent	angry	0.9989785435146061
laden	heavy	0.9907835922709187
dirty	cheap	0.9995554782011108
elastic	flexible	0.9993406288293737
hard	dense	0.9958870093230573
recent	new	0.9595312502330484
bold	proud	0.9998425385888986
sly	strange	0.9969881229249745
strange	sly	0.9969881229249745
dumb	rare	0.9922159599558619
sly	tough	0.9982580532330781
terrific	mad	0.997799329646322
modest	flexible	0.9996119725605648
fresh	wide	0.9950083096729452
huge	dumb	0.9943798336110835
large	flexible	0.9709466288340437
dirty	narrow	0.9979728496919718
wife	husband	0.9980094666653991
book	text	0.9924543531980897
groom	bride	0.999692458533124
night	day	0.990971895016889
south	north	0.9952524663686474
plane	airport	0.9985194331899301
uncle	aunt	0.9994771635305323
horse	mare	0.995741496416731
bottom	top	0.9948315437765181
friend	buddy	0.9941430865234822
student	pupil	0.9946474416366613
world	globe	0.9640705440726656
leg	arm	0.9993230580083936
plane	jet	0.9981041388165746
woman	man	0.9947923401474135
horse	colt	0.9935339126597899
actress	actor	0.9993327769246748
teacher	instructor	0.997850321565228
movie	film	0.9867508846879421
bird	hawk	0.9983900963506772
word	dictionary	0.9872059237118078
money	salary	0.990652868959303
dog	cat	0.9993009590353469
area	region	0.9913935565345249
navy	army	0.9913637038595438
book	literature	0.99121524011229
clothes	closet	0.9980585459152335
sunset	sunrise	0.9998166013368072
child	adult	0.9971310881440553
cow	cattle	0.9991287096188199
book	story	0.9938567845087726
winter	summer	0.9983965943253016
taxi	cab	0.999714326486582
tree	maple	0.9933750108639964
bed	bedroom	0.9985960450104513
roof	ceiling	0.9993568149728612
disease	infection	0.9970884791191299
arm	shoulder	0.9989437846346342
sheep	lamb	0.9994209325322363
lady	gentleman	0.9977524111677545
boat	anchor	0.9980632811443941
priest	monk	0.9992991503240941
toe	finger	0.9992873583234926
river	stream	0.9932713455709831
anger	fury	0.9992366442698409
date	calendar	0.9965712422049319
sea	ocean	0.995209055642348
second	minute	0.9734035644960707
hand	thumb	0.9885728039427442
wood	log	0.9973331616981848
mud	dirt	0.9997945159694959
hallway	corridor	0.9991950922750145
way	manner	0.9844135091594669
mouse	cat	0.9996922656340707
cop	sheriff	0.999875550713811
death	burial	0.9768003178763491
music	melody	0.9773169214406252
beer	alcohol	0.9991893814116531
mouth	lip	0.9971636295969591
storm	hurricane	0.9991478005593267
tax	income	0.9974197867348569
flower	violet	0.9993469212280529
paper	cardboard	0.9905040515238716
floor	ceiling	0.9973294217175549
beach	seashore	0.9950550158615818
rod	curtain	0.9992808307872495
hound	fox	0.9976833589156473
street	alley	0.9900592566454809
boat	deck	0.9991137539113292
car	horn	0.99587879236905
friend	guest	0.9982605914149957
employer	employee	0.999829403149534
hand	wrist	0.9851533692388997
ball	cannon	0.9942671209091345
alcohol	brandy	0.9955454490708784
victory	triumph	0.9978187517741051
telephone	booth	0.9971769220740517
door	doorway	0.9959265066886457
motel	inn	0.999773904197633
clothes	cloth	0.9996353731567795
steak	meat	0.9933748666393254
nail	thumb	0.9992789507890162
band	orchestra	0.9922199796207554
book	bible	0.9883985363873554
business	industry	0.9946692902405324
winter	season	0.9943318519131156
decade	century	0.9882571532356663
alcohol	gin	0.9967654932635034
hat	coat	0.9996466964442668
window	door	0.9993478892730722
arm	wrist	0.9973743187942478
house	apartment	0.9878030440450497
glass	crystal	0.9984497130062997
wine	brandy	0.9950245784908329
creator	maker	0.9996930614426514
dinner	breakfast	0.9997005454133407
arm	muscle	0.9989451770792642
bubble	suds	0.9961722657759721
bread	flour	0.9995934649778306
death	tragedy	0.975976353265248
absence	presence	0.9982554322578363
gun	cannon	0.9982878823487189
grass	blade	0.9995696455853714
ball	basket	0.9918412499612387
hose	garden	0.9967394441259408
boy	kid	0.9971060879936536
church	choir	0.982728249568459
clothes	drawer	0.9973111221422766
tower	bell	0.9989081584981141
father	parent	0.9920165580609842
school	grade	0.9862873477189672
parent	adult	0.9986369808088325
bar	jail	0.9981249767037255
car	highway	0.9964919225399413
dictionary	definition	0.9954687373372949
door	cellar	0.9960322379765836
army	legion	0.9805702907187377
metal	aluminum	0.9932365719338336
chair	bench	0.9994204200403071
cloud	fog	0.9991433668850425
boy	son	0.9965237960025499
water	ice	0.9842470184250792
bed	blanket	0.9976051134970572
attorney	lawyer	0.9997541468581923
area	zone	0.9839445711636017
business	company	0.9924406580122556
clothes	fabric	0.9996388341476897
sweater	jacket	0.997955147222225
money	capital	0.9954228235928044
hand	foot	0.9937708526735203
alcohol	cocktail	0.9960055023678065
yard	inch	0.999797907270873
molecule	atom	0.9996383247012837
lens	camera	0.9990147580970075
meal	dinner	0.9997717375463901
eye	tear	0.9963503060825211
god	devil	0.9874259452473575
loop	belt	0.9993974477830553
rat	mouse	0.9995480286580976
motor	engine	0.9964932205133888
car	cab	0.9918685987940694
cat	lion	0.9997012577830052
size	magnitude	0.9906157489173241
reality	fantasy	0.9984903803981376
door	gate	0.9992455998589499
cat	pet	0.9996108502928448
tin	aluminum	0.9997598508421041
bone	jaw	0.9989900620469092
cereal	wheat	0.9985283148328401
house	key	0.9917410652387834
blood	flesh	0.9940037508353475
door	corridor	0.9978257660541419
god	spirit	0.9932677974441985
capability	competence	0.9983911746444141
abundance	plenty	0.9995663832492244
sofa	chair	0.9966036969760445
wall	brick	0.9962204207780427
horn	drum	0.9992189050462982
organ	liver	0.9996111030501625
strength	might	0.9935378431963744
phrase	word	0.9904328274019673
band	parade	0.990434486683405
stomach	waist	0.9997650146381472
cloud	storm	0.9994631803023379
joy	pride	0.999541651684696
noise	rattle	0.9938266564880455
rain	mist	0.996221977545687
beer	beverage	0.9984179542365497
man	uncle	0.986960984266201
apple	juice	0.9986149286457661
intelligence	logic	0.9984295978616308
communication	language	0.9889981089970941
mink	fur	0.9966498170760936
mob	crowd	0.998525230233988
shore	coast	0.9965493282541613
wire	cord	0.9986287823595662
bird	turkey	0.9994102718800086
bed	crib	0.9942640500843604
competence	ability	0.9887245581180489
cloud	haze	0.9973415411737037
supper	meal	0.9990032207328945
bar	cage	0.9972874208765196
water	salt	0.9802916673249665
sense	intuition	0.989081722741608
situation	condition	0.9984480733586298
crime	theft	0.9965933781255453
style	fashion	0.9942239756004745
boundary	border	0.9989763779610449
arm	body	0.9893145060615333
boat	car	0.9976809830017621
sandwich	lunch	0.9997922891393348
bride	princess	0.9997298659510697
heroine	hero	0.9982538531346551
car	gauge	0.995823509512588
insect	bee	0.9998107212605172
crib	cradle	0.9993498542789837
animal	person	0.9942152967409577
marijuana	herb	0.9999584124007275
bed	hospital	0.9988348038007119
cheek	tongue	0.9984130412246338
disc	computer	0.9930021213481633
curve	angle	0.9988544334211397
grass	moss	0.9988865677315962
school	law	0.9880167565373376
foot	head	0.9940480956043899
mother	guardian	0.9921203735210369
orthodontist	dentist	0
alcohol	whiskey	0.9963113903304839
mouth	tooth	0.9973583801348355
